Question ID,Question,Expected Source,Retrieved Source,Answer Quality,Pass/Fail,Notes
FAC123,Are faculty involved in curriculum design?,data/academics/careers/careers_faculty_tenure.md,M.Des. (Communication Design) | Main Content > M.Des. (CD) Courses > Open Elective | PC743 | 2-0-2- 3 | https://www.daiict.ac.in/mdes-communication-design ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Academic Areas | Main Content > Academic Areas | https://www.daiict.ac.in/academic-areas,Good,Pass,Answer generated successfully.
FAC124,Can faculty propose new courses?,data/academics/careers/careers_faculty_tenure.md,"UGC Proforma/Proforma for Inspection by UGC – 2025 | Communication Design | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | GATE Admitted Students: Eligitte for a monih'y sipend ol Rs. 15,000 m ihe tor of 4 | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; M.Des. (Communication Design) | Main Content > M.Des. (CD) Courses > Open Elective | PC743 | 2-0-2- 3 | https://www.daiict.ac.in/mdes-communication-design",Poor,Fail,Expected source not retrieved.
FAC125,Do faculty participate in committees?,data/academics/careers/careers_faculty_tenure.md,UGC Proforma/Proforma for Inspection by UGC – 2025 | Communication Design | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ;  | Student Committees > Academic Committee |  ; Students | Academic Committee | https://www.daiict.ac.in/dean-students#tab-2,Poor,Fail,Expected source not retrieved.
FAC126,Are faculty involved in admissions?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Careers/ Faculty on Tenure / Computer Science | **Application Submission Process** | https://www.daiict.ac.in/faculty-positions-computer-science ; Careers/ Faculty on Tenure / Communication Design | **Application Submission Process** | https://www.daiict.ac.in/faculty-positions-communication-design,Good,Pass,Answer generated successfully.
FAC127,Do faculty guide PhD students?,data/academics/careers/careers_faculty_tenure.md,Ph.D. | Main Content > Courses > Academic Advising | https://www.daiict.ac.in/phd ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; UGC Proforma/UGC 12B Proforma | | About USA ~ | SEG | RC] -| Pl “| Field Experience- Themes Viceo Gallery | Publications~ More ~ | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf,Good,Pass,Answer generated successfully.
FAC128,Are faculty involved in placements?,data/academics/careers/careers_faculty_tenure.md,Placement / Placement Cell / PLACEMENT BROCHURE 2025-26 | Placement / Placement Cell / PLACEMENT BROCHURE 2025-26 > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Placement-Brochure_2025-26.pdf ; UGC Proforma/UGC 12B Proforma | | About USA ~ | SEG | RC] -| Pl “| Field Experience- Themes Viceo Gallery | Publications~ More ~ | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf,Poor,Fail,Expected source not retrieved.
FAC129,What administrative roles do faculty hold?,data/academics/careers/careers_faculty_tenure.md,Academic Areas | Main Content > Academic Areas | https://www.daiict.ac.in/academic-areas ; Academic Areas | Overview | https://www.daiict.ac.in/academic-areas ;  | Important Information | ,Poor,Fail,Expected source not retrieved.
FAC130,Can faculty take sabbaticals?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC131,How are faculty promotions decided?,data/academics/careers/careers_faculty_tenure.md,"Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Good,Pass,Answer generated successfully.
FAC132,What is the appraisal cycle for faculty?,data/academics/careers/careers_faculty_tenure.md,"Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; NAAC / NAAC Cycle 1/ Evaluation Report | NAAC / NAAC Cycle 1/ Evaluation Report > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Evaluative-Report.pdf",Good,Pass,Answer generated successfully.
FAC133,Are external reviewers involved in evaluation?,data/academics/careers/careers_faculty_tenure.md,"UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Communication Design | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf",Good,Pass,Answer generated successfully.
FAC134,Do faculty have research quotas?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive ; Faculty Research Publication Incentive | Main Content | https://www.daiict.ac.in/faculty-research-publication-incentive,Good,Pass,Answer generated successfully.
FAC135,What is expected from junior faculty?,data/academics/careers/careers_faculty_tenure.md,AnnualReport 2023-24 pdf | All India Category applications received. * Including ACPC admitted candidates. | https://daiict.ac.in/sites/default/files/other-files/DA-IICT_Annual-Report_2023-24_Final_2025.pdf ;  | Main Content |  ; AnnualReport 2024-25 pdf | AnnualReport 2024-25 pdf > Main Content | https://daiict.ac.in/sites/default/files/other-files/annual-report-2024-25-25326.pdf,Poor,Fail,Expected source not retrieved.
FAC136,What is expected from senior faculty?,data/academics/careers/careers_faculty_tenure.md,A Word of Guidance | Main Content > Top 9 things every Parent of a 1st year Student should know > 1. Academic Expectations are High: | https://www.daiict.ac.in/word-guidance ;  | Main Content > Organizational Hierarchy > Level 4 â€” Academic Leadership |  ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC137,Are teaching assistants involved?,data/academics/careers/careers_faculty_tenure.md,Policies/Teaching Assistantship Policy | Policies/Teaching Assistantship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Teaching_Assistantship_Policy_2025.pdf ; NAAC / NAAC Cycle 1 | NAAC / NAAC Cycle 1 > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Addendum-final.pdf,Poor,Fail,Expected source not retrieved.
FAC138,Do faculty mentor students?,data/academics/careers/careers_faculty_tenure.md,UGC Proforma/UGC 12B Proforma | | About USA ~ | SEG | RC] -| Pl “| Field Experience- Themes Viceo Gallery | Publications~ More ~ | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ; M.Sc. (Data Science) | Main Content > Teaching and Learning > Faculty Expertise | https://www.daiict.ac.in/msc-data-science,Good,Pass,Answer generated successfully.
FAC139,Is interdisciplinary teaching encouraged?,data/academics/careers/careers_faculty_tenure.md,"National Education Policy 2020 | National Education Policy 2020 > Multidisciplinary Holistic Education > Multidisciplinary Nature | https://www.daiict.ac.in/nep-2020 ; M.Sc. (Data Science) | Main Content > Teaching and Learning > Emphasis on Holistic Development | https://www.daiict.ac.in/msc-data-science ; Policies/Vision, Mission and Strategic Plan | Policies/Vision, Mission and Strategic Plan > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/6.1.1_Vision-Mission-Strategic-Plan.pdf",Poor,Fail,Expected source not retrieved.
FAC140,Are faculty required to attend training programs?,data/academics/careers/careers_faculty_tenure.md,UGC Proforma/UGC 12B Proforma | | About USA ~ | SEG | RC] -| Pl “| Field Experience- Themes Viceo Gallery | Publications~ More ~ | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ;  | (IT628) > Main Content | https://intranet.daiict.ac.in/academics/IT628_System Programming.pdf ; BS–MS (Information Technology) Admissions | Main Content > Program Overview > Beyond Technical Training | https://www.daiict.ac.in/bs-ms-information-technology-admissions,Poor,Fail,Expected source not retrieved.
FAC141,What is the overall faculty structure at DA-IICT?,data/faculty/regular/faculty_list.md,DA-IICT | DA-IICT (EL401) > Overview | https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf ; DA-IICT | DA-IICT (UNKNOWN) > Overview | https://intranet.daiict.ac.in/academics/Committees_T&R_2024-25 updated.pdf,Poor,Fail,RAG fallback triggered. Missing context.
FAC142,How many departments have faculty listings?,data/faculty/regular/faculty_list.md,"Academic Areas | Main Content > Academic Areas > Currently, following are the seven broad academic areas: | https://www.daiict.ac.in/academic-areas ; AnnualReport 2015-16 pdf | AnnualReport 2015-16 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2015-16.pdf ; NAAC / NAAC Cycle 1 | NAAC / NAAC Cycle 1 > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Addendum-final.pdf",Poor,Fail,Expected source not retrieved.
FAC143,Are emeritus faculty listed separately?,data/faculty/regular/faculty_list.md,NAAC / NAAC Cycle 1 | NAAC / NAAC Cycle 1 > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Addendum-final.pdf ;  | Related Links |  ; Distinguished Professor | Overview | https://www.daiict.ac.in/distinguished-professor,Poor,Fail,Expected source not retrieved.
FAC144,Can faculty profiles include achievements?,data/faculty/regular/faculty_list.md,CERTIFICATE OF ACADEMIC ACCOMPLISHMENT | CERTIFICATE OF ACADEMIC ACCOMPLISHMENT (UNKNOWN) > Overview | https://intranet.daiict.ac.in/academics/Certificate of Academic Accomplishment.pdf ; UGC Proforma/UGC 12B Proforma | | About USA ~ | SEG | RC] -| Pl “| Field Experience- Themes Viceo Gallery | Publications~ More ~ | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ; M.Sc. (Data Science) | Main Content > Teaching and Learning > Faculty Expertise | https://www.daiict.ac.in/msc-data-science,Good,Pass,Answer generated successfully.
FAC145,Is research interest searchable in faculty directory?,data/faculty/regular/faculty_list.md, | Related Links | ,Poor,Fail,Expected source not retrieved.
FAC146,Are faculty publications linked in profiles?,data/faculty/regular/faculty_list.md,DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf ;  | Related Links | ,Good,Pass,Answer generated successfully.
FAC147,Can students rate faculty?,data/faculty/regular/faculty_list.md,"Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | GATE Admitted Students: Eligitte for a monih'y sipend ol Rs. 15,000 m ihe tor of 4 | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Good,Pass,Answer generated successfully.
FAC148,Is faculty data accessible via API?,data/faculty/regular/faculty_list.md,Data Privacy Policy | Data Privacy Policy > Policy Statements: > **5\. Access and Correction**: | https://www.daiict.ac.in/alumni/data-privacy-policy ; NAAC / NAAC Cycle 1 | NAAC / NAAC Cycle 1 > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Addendum-final.pdf,Poor,Fail,RAG fallback triggered. Missing context.
FAC149,Is the faculty database centralized?,data/faculty/regular/faculty_list.md,Distributed Database Systems IT 504 (3‐0‐2‐4) | Distributed Database Systems IT 504 (3‐0‐2‐4) (IT504) > Main Content | https://intranet.daiict.ac.in/academics/IT504_Distributed Database Systems_MTech SS Core II Semester - Minal Bhise.pdf ; Distributed Database Systems IT 504 (3‐0‐2‐4) | Distributed Database Systems IT 504 (3‐0‐2‐4) (IT504) > Related Links | https://intranet.daiict.ac.in/academics/IT504_Distributed Database Systems_MTech SS Core II Semester - Minal Bhise.pdf ; NAAC / NAAC Cycle 2 | NAAC / NAAC Cycle 2 > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/NAAC_Cycle-2_SSR_Submitted_2023.pdf,Poor,Fail,Expected source not retrieved.
FAC150,How is faculty information verified?,data/faculty/regular/faculty_list.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Research / Reasearch Overview R&D pdf | Research / Reasearch Overview R&D pdf > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Coffee-Table-Booklet.pdf,Good,Pass,Answer generated successfully.

SUMMARY SECTION
Questions Tested,150
Pass Count,103
Fail Count,47
Accuracy Percentage,68.67%
